Amillepora_1.p1	232
Amillepora_10.p1	596
Amillepora_10001.p1	495
Amillepora_10003.p1	304
Amillepora_10005.p1	332
Amillepora_10006.p1	131
Amillepora_10010.p1	155
Amillepora_10011.p1	201
Amillepora_10012.p1	141
Amillepora_10013.p1	285
Amillepora_10015.p2	232
Amillepora_10017.p1	205
Amillepora_10018.p1	492
Amillepora_10019.p1	537
Amillepora_1003.p1	577
Amillepora_10033.p1	242
Amillepora_10034.p1	340
Amillepora_10035.p1	209
Amillepora_10037.p1	229
Amillepora_10038.p2	131
Amillepora_1004.p1	731
Amillepora_10040.p1	411
Amillepora_10042.p1	161
Amillepora_10045.p1	130
Amillepora_1005.p1	324
Amillepora_10050.p1	135
Amillepora_10055.p1	128
Amillepora_10057.p1	255
Amillepora_10058.p1	243
Amillepora_10061.p1	381
Amillepora_10067.p1	162
Amillepora_10068.p1	122
Amillepora_10069.p1	349
Amillepora_1007.p1	253
Amillepora_10071.p1	122
Amillepora_10075.p1	271
Amillepora_10076.p1	208
Amillepora_10077.p1	121
Amillepora_10078.p1	306
Amillepora_10079.p1	348
Amillepora_1008.p1	191
Amillepora_10080.p1	277
Amillepora_10081.p1	187
Amillepora_10084.p1	424
Amillepora_10087.p1	126
Amillepora_10088.p1	504
Amillepora_1009.p1	2131
Amillepora_10093.p1	106
Amillepora_10094.p1	266
Amillepora_10096.p1	235
Amillepora_10097.p1	135
Amillepora_1010.p1	160
Amillepora_1011.p1	188
Amillepora_10111.p1	104
Amillepora_10113.p1	578
Amillepora_10114.p1	162
Amillepora_10118.p1	162
Amillepora_10119.p1	100
Amillepora_10125.p1	694
Amillepora_10127.p1	337
Amillepora_10128.p1	345
Amillepora_10129.p1	761
Amillepora_10132.p2	132
Amillepora_10134.p1	464
Amillepora_10136.p2	146
Amillepora_10137.p1	154
Amillepora_10138.p1	380
Amillepora_10146.p1	136
Amillepora_10148.p1	179
Amillepora_10149.p1	192
Amillepora_10151.p1	169
Amillepora_10155.p1	111
Amillepora_10158.p1	414
Amillepora_10159.p1	376
Amillepora_1016.p1	222
Amillepora_10160.p1	117
Amillepora_10161.p1	396
Amillepora_10163.p1	187
Amillepora_10165.p1	174
Amillepora_1017.p1	1408
Amillepora_10171.p1	765
Amillepora_10172.p1	1286
Amillepora_10173.p2	122
Amillepora_10177.p2	197
Amillepora_10178.p1	358
Amillepora_10179.p1	625
Amillepora_1018.p1	188
Amillepora_10180.p1	305
Amillepora_10182.p1	357
Amillepora_10183.p1	553
Amillepora_10184.p1	1194
Amillepora_10185.p1	1215
Amillepora_10186.p2	253
Amillepora_10188.p1	183
Amillepora_1019.p1	242
Amillepora_10190.p1	331
Amillepora_10192.p1	544
Amillepora_10193.p1	360
Amillepora_10197.p1	266
Amillepora_10198.p1	354
Amillepora_10199.p1	116
Amillepora_10202.p1	156
Amillepora_10206.p1	360
Amillepora_10207.p1	579
Amillepora_10208.p1	717
Amillepora_10209.p1	488
Amillepora_1021.p1	121
Amillepora_10210.p1	691
Amillepora_10213.p1	243
Amillepora_10216.p1	529
Amillepora_10217.p1	139
Amillepora_10218.p1	305
Amillepora_10219.p1	800
Amillepora_10220.p1	293
Amillepora_10223.p1	388
Amillepora_10224.p2	118
Amillepora_10225.p1	206
Amillepora_10226.p1	489
Amillepora_10228.p2	150
Amillepora_10233.p2	124
Amillepora_10235.p1	113
Amillepora_10237.p1	452
Amillepora_10238.p1	683
Amillepora_10242.p1	1671
Amillepora_10243.p1	1734
Amillepora_10244.p1	1342
Amillepora_10246.p1	246
Amillepora_10247.p1	226
Amillepora_10248.p1	163
Amillepora_10249.p1	246
Amillepora_1025.p1	365
Amillepora_10250.p1	180
Amillepora_10251.p1	159
Amillepora_10252.p1	875
Amillepora_10253.p1	1222
Amillepora_10254.p1	254
Amillepora_10255.p1	294
Amillepora_10258.p1	114
Amillepora_10259.p1	319
Amillepora_10262.p3	134
Amillepora_10264.p1	973
Amillepora_10266.p1	284
Amillepora_10267.p1	286
Amillepora_10268.p1	171
Amillepora_10270.p1	294
Amillepora_10271.p1	272
Amillepora_10272.p1	303
Amillepora_10273.p2	133
Amillepora_10274.p1	101
Amillepora_10277.p1	569
Amillepora_10278.p1	164
Amillepora_10281.p1	522
Amillepora_10282.p1	237
Amillepora_10283.p1	151
Amillepora_10284.p1	114
Amillepora_10285.p1	262
Amillepora_10289.p1	827
Amillepora_1029.p1	206
Amillepora_10290.p1	144
Amillepora_10291.p1	427
Amillepora_10293.p1	287
Amillepora_10294.p1	860
Amillepora_10296.p1	175
Amillepora_10298.p1	153
Amillepora_10299.p1	590
Amillepora_10300.p1	249
Amillepora_10301.p1	663
Amillepora_10307.p1	120
Amillepora_10308.p1	122
Amillepora_10309.p3	138
Amillepora_1031.p1	131
Amillepora_10310.p1	365
Amillepora_10311.p1	382
Amillepora_10312.p1	322
Amillepora_10313.p1	320
Amillepora_10314.p1	137
Amillepora_10315.p1	396
Amillepora_10316.p1	308
Amillepora_10317.p1	205
Amillepora_10318.p1	151
Amillepora_10319.p1	500
Amillepora_1032.p1	2664
Amillepora_10320.p1	154
Amillepora_10321.p1	405
Amillepora_10325.p1	244
Amillepora_10326.p1	244
Amillepora_10328.p1	273
Amillepora_1033.p1	723
Amillepora_10331.p1	284
Amillepora_10332.p1	353
Amillepora_10333.p1	385
Amillepora_10337.p1	145
Amillepora_10338.p1	122
Amillepora_10340.p1	162
Amillepora_10341.p1	346
Amillepora_10342.p1	501
Amillepora_10343.p4	121
Amillepora_10344.p1	335
Amillepora_10345.p1	343
Amillepora_10347.p1	403
Amillepora_1035.p1	151
Amillepora_10350.p1	306
Amillepora_10351.p1	423
Amillepora_10352.p1	189
Amillepora_10353.p1	163
Amillepora_10354.p1	1243
Amillepora_10356.p1	364
Amillepora_10359.p1	104
Amillepora_10361.p1	1995
Amillepora_10362.p1	282
Amillepora_10363.p1	519
Amillepora_10365.p2	124
Amillepora_10366.p1	616
Amillepora_10367.p1	113
Amillepora_10368.p1	131
Amillepora_10369.p1	128
Amillepora_1037.p1	112
Amillepora_10371.p1	456
Amillepora_10372.p1	399
Amillepora_10374.p1	141
Amillepora_10376.p1	143
Amillepora_1038.p1	336
Amillepora_10381.p1	101
Amillepora_10382.p1	474
Amillepora_10383.p1	389
Amillepora_10384.p1	215
Amillepora_10386.p1	291
Amillepora_1039.p2	140
Amillepora_10393.p1	112
Amillepora_10394.p1	136
Amillepora_10395.p1	351
Amillepora_104.p1	332
Amillepora_1040.p1	476
Amillepora_10400.p1	322
Amillepora_10401.p1	408
Amillepora_10402.p1	261
Amillepora_10404.p1	255
Amillepora_10405.p1	481
Amillepora_10406.p1	594
Amillepora_10407.p1	569
Amillepora_10420.p1	219
Amillepora_10421.p1	176
Amillepora_10423.p1	148
Amillepora_10425.p1	147
Amillepora_10428.p1	120
Amillepora_10429.p1	120
Amillepora_1043.p1	236
Amillepora_10434.p1	123
Amillepora_10437.p1	125
Amillepora_10438.p1	308
Amillepora_10439.p1	308
Amillepora_10450.p1	253
Amillepora_10452.p1	261
Amillepora_10455.p1	313
Amillepora_10456.p1	356
Amillepora_10459.p1	101
Amillepora_10466.p1	3037
Amillepora_10468.p1	134
Amillepora_10469.p1	2789
Amillepora_10470.p1	163
Amillepora_10474.p1	692
Amillepora_10479.p1	128
Amillepora_1048.p1	217
Amillepora_10482.p1	186
Amillepora_10485.p1	132
Amillepora_1049.p1	174
Amillepora_10492.p2	288
Amillepora_10493.p1	377
Amillepora_10494.p1	899
Amillepora_10495.p1	452
Amillepora_10496.p1	290
Amillepora_10497.p1	154
Amillepora_10498.p1	331
Amillepora_1050.p1	182
Amillepora_10500.p1	280
Amillepora_10501.p1	131
Amillepora_10503.p1	288
Amillepora_10504.p1	288
Amillepora_10505.p1	129
Amillepora_10508.p1	139
Amillepora_1051.p1	297
Amillepora_10511.p1	347
Amillepora_10513.p1	189
Amillepora_10514.p1	562
Amillepora_10519.p1	160
Amillepora_1052.p1	217
Amillepora_10521.p1	1211
Amillepora_10523.p1	556
Amillepora_10524.p1	617
Amillepora_10525.p1	616
Amillepora_1053.p1	259
Amillepora_10531.p1	404
Amillepora_10534.p1	116
Amillepora_10536.p1	116
Amillepora_10538.p1	184
Amillepora_1054.p1	262
Amillepora_10542.p1	338
Amillepora_10543.p1	283
Amillepora_10544.p1	329
Amillepora_10545.p1	223
Amillepora_10546.p1	223
Amillepora_10552.p1	190
Amillepora_10553.p1	186
Amillepora_10555.p1	617
Amillepora_10556.p1	1068
Amillepora_10557.p1	534
Amillepora_10558.p1	549
Amillepora_10559.p1	629
Amillepora_1056.p1	203
Amillepora_10562.p1	219
Amillepora_10564.p1	527
Amillepora_10566.p1	117
Amillepora_10567.p1	583
Amillepora_10568.p1	246
Amillepora_10569.p1	572
Amillepora_1057.p1	189
Amillepora_10570.p1	390
Amillepora_10572.p1	121
Amillepora_10574.p1	131
Amillepora_10578.p1	188
Amillepora_10579.p1	105
Amillepora_10580.p1	254
Amillepora_10583.p1	213
Amillepora_10584.p1	114
Amillepora_10586.p1	351
Amillepora_10589.p1	300
Amillepora_1059.p1	210
Amillepora_10590.p1	523
Amillepora_10592.p1	489
Amillepora_10593.p1	647
Amillepora_10594.p1	779
Amillepora_10596.p1	126
Amillepora_10597.p1	281
Amillepora_10598.p1	272
Amillepora_10599.p1	583
Amillepora_10601.p1	311
Amillepora_10602.p1	169
Amillepora_10605.p1	262
Amillepora_10607.p1	721
Amillepora_10608.p1	791
Amillepora_10609.p1	669
Amillepora_1061.p1	178
Amillepora_10614.p1	107
Amillepora_10615.p1	178
Amillepora_10617.p1	390
Amillepora_10618.p1	303
Amillepora_1062.p1	122
Amillepora_10620.p1	114
Amillepora_10622.p1	262
Amillepora_10624.p1	183
Amillepora_10626.p1	332
Amillepora_1063.p1	188
Amillepora_10632.p1	432
Amillepora_10633.p1	218
Amillepora_10635.p1	297
Amillepora_10636.p1	119
Amillepora_10638.p1	334
Amillepora_10640.p1	105
Amillepora_10641.p1	125
Amillepora_10643.p1	121
Amillepora_10645.p1	215
Amillepora_10647.p1	139
Amillepora_10648.p1	107
Amillepora_10653.p1	396
Amillepora_10654.p1	322
Amillepora_10655.p1	408
Amillepora_10656.p1	117
Amillepora_10657.p2	104
Amillepora_10658.p1	419
Amillepora_10660.p1	155
Amillepora_10662.p1	262
Amillepora_10663.p1	147
Amillepora_10664.p1	405
Amillepora_10665.p1	128
Amillepora_10666.p1	241
Amillepora_10667.p1	172
Amillepora_10668.p1	298
Amillepora_10669.p1	552
Amillepora_1067.p1	184
Amillepora_10670.p2	108
Amillepora_10674.p1	368
Amillepora_10675.p1	178
Amillepora_10677.p1	406
Amillepora_10678.p1	324
Amillepora_10679.p2	187
Amillepora_1068.p1	113
Amillepora_10680.p1	263
Amillepora_10681.p1	124
Amillepora_10682.p1	499
Amillepora_10683.p1	302
Amillepora_10684.p1	179
Amillepora_10686.p1	195
Amillepora_10687.p1	229
Amillepora_10689.p2	160
Amillepora_1069.p1	120
Amillepora_10690.p1	543
Amillepora_10691.p1	438
Amillepora_10698.p1	366
Amillepora_10699.p1	323
Amillepora_107.p1	180
Amillepora_1070.p1	368
Amillepora_10700.p1	204
Amillepora_10701.p1	134
Amillepora_10702.p1	250
Amillepora_10706.p2	561
Amillepora_10707.p1	487
Amillepora_10708.p1	337
Amillepora_10709.p1	163
Amillepora_1071.p1	110
Amillepora_10710.p1	545
Amillepora_10711.p1	167
Amillepora_10712.p1	223
Amillepora_10713.p1	517
Amillepora_10714.p1	423
Amillepora_10716.p1	817
Amillepora_10718.p1	425
Amillepora_10721.p1	297
Amillepora_10723.p1	147
Amillepora_10724.p1	434
Amillepora_10725.p1	152
Amillepora_10726.p1	387
Amillepora_1073.p1	148
Amillepora_10731.p1	102
Amillepora_10734.p1	335
Amillepora_10737.p1	113
Amillepora_10739.p1	102
Amillepora_10742.p1	100
Amillepora_10743.p1	106
Amillepora_10744.p1	143
Amillepora_10745.p1	583
Amillepora_10748.p1	843
Amillepora_10750.p1	403
Amillepora_10752.p1	298
Amillepora_10755.p1	1494
Amillepora_10756.p1	1174
Amillepora_10760.p1	126
Amillepora_10763.p1	176
Amillepora_10767.p1	131
Amillepora_10768.p1	215
Amillepora_1077.p1	174
Amillepora_10771.p1	125
Amillepora_10773.p1	111
Amillepora_10774.p1	106
Amillepora_10778.p1	104
Amillepora_10779.p1	213
Amillepora_1078.p1	256
Amillepora_10781.p1	358
Amillepora_10782.p1	499
Amillepora_10784.p1	182
