Maequitube_1.p1	308
Maequitube_10.p1	289
Maequitube_10000.p1	127
Maequitube_10002.p1	1116
Maequitube_10003.p1	724
Maequitube_10004.p1	724
Maequitube_10009.p1	822
Maequitube_10010.p1	101
Maequitube_10012.p1	483
Maequitube_10013.p1	227
Maequitube_10015.p1	723
Maequitube_10016.p1	1192
Maequitube_10024.p1	241
Maequitube_10029.p1	332
Maequitube_10032.p1	419
Maequitube_10033.p1	111
Maequitube_10035.p1	341
Maequitube_10036.p1	715
Maequitube_10037.p1	255
Maequitube_10038.p1	195
Maequitube_10043.p1	2695
Maequitube_10046.p1	205
Maequitube_10047.p1	149
Maequitube_1005.p1	215
Maequitube_10052.p1	168
Maequitube_10053.p1	117
Maequitube_10054.p1	775
Maequitube_10055.p1	1222
Maequitube_10057.p1	177
Maequitube_10058.p1	127
Maequitube_10059.p1	176
Maequitube_1006.p1	373
Maequitube_10060.p1	177
Maequitube_10062.p1	883
Maequitube_10063.p1	381
Maequitube_10064.p1	145
Maequitube_1007.p1	357
Maequitube_10071.p1	864
Maequitube_10073.p1	112
Maequitube_10074.p1	398
Maequitube_10075.p3	110
Maequitube_10078.p1	1042
Maequitube_1008.p1	354
Maequitube_10080.p1	980
Maequitube_10083.p1	348
Maequitube_10088.p2	225
Maequitube_10089.p1	191
Maequitube_1009.p1	240
Maequitube_10090.p1	1037
Maequitube_10091.p1	494
Maequitube_10094.p1	576
Maequitube_10095.p1	273
Maequitube_10096.p1	273
Maequitube_10099.p1	777
Maequitube_10100.p1	319
Maequitube_10102.p1	275
Maequitube_10107.p1	537
Maequitube_10110.p1	283
Maequitube_10111.p1	217
Maequitube_10115.p1	684
Maequitube_10116.p1	131
Maequitube_10118.p2	131
Maequitube_10120.p1	110
Maequitube_10123.p1	2241
Maequitube_10124.p1	112
Maequitube_10129.p1	155
Maequitube_10130.p1	139
Maequitube_10131.p1	415
Maequitube_10135.p1	165
Maequitube_10137.p1	1109
Maequitube_1014.p1	476
Maequitube_10141.p1	801
Maequitube_10146.p1	172
Maequitube_10147.p1	171
Maequitube_10149.p1	297
Maequitube_1015.p1	123
Maequitube_10150.p1	184
Maequitube_10151.p1	488
Maequitube_10154.p1	404
Maequitube_10155.p1	258
Maequitube_10158.p1	898
Maequitube_10160.p1	270
Maequitube_10161.p1	270
Maequitube_10163.p1	189
Maequitube_10166.p1	1182
Maequitube_10169.p1	281
Maequitube_10172.p1	148
Maequitube_10173.p1	169
Maequitube_10175.p1	434
Maequitube_10178.p1	1164
Maequitube_10179.p1	349
Maequitube_10182.p1	293
Maequitube_10188.p2	128
Maequitube_10193.p1	213
Maequitube_10194.p1	217
Maequitube_10195.p1	419
Maequitube_10196.p1	373
Maequitube_10197.p1	464
Maequitube_10198.p1	234
Maequitube_10199.p1	171
Maequitube_1020.p1	118
Maequitube_10203.p1	561
Maequitube_10205.p1	144
Maequitube_1021.p1	584
Maequitube_10211.p1	142
Maequitube_10216.p1	707
Maequitube_10218.p1	278
Maequitube_1022.p1	112
Maequitube_10223.p1	238
Maequitube_10225.p1	183
Maequitube_10228.p1	105
Maequitube_10230.p1	662
Maequitube_10231.p1	168
Maequitube_10234.p1	515
Maequitube_10235.p1	1299
Maequitube_10237.p1	1422
Maequitube_10239.p1	566
Maequitube_10243.p1	413
Maequitube_10244.p1	441
Maequitube_10246.p1	211
Maequitube_10248.p2	126
Maequitube_10250.p1	1441
Maequitube_10251.p1	857
Maequitube_10252.p1	210
Maequitube_10253.p1	108
Maequitube_10256.p1	126
Maequitube_10257.p1	316
Maequitube_10258.p1	897
Maequitube_10263.p1	161
Maequitube_10266.p2	259
Maequitube_10268.p1	1020
Maequitube_10270.p1	284
Maequitube_10271.p1	284
Maequitube_10274.p1	1052
Maequitube_10277.p1	183
Maequitube_10278.p1	415
Maequitube_10279.p1	269
Maequitube_10281.p1	171
Maequitube_10282.p1	510
Maequitube_10286.p1	642
Maequitube_10288.p1	376
Maequitube_10289.p1	1196
Maequitube_10293.p1	1140
Maequitube_10295.p1	104
Maequitube_10299.p1	778
Maequitube_103.p1	400
Maequitube_10300.p1	178
Maequitube_10301.p1	234
Maequitube_10302.p1	906
Maequitube_10304.p1	234
Maequitube_1031.p1	539
Maequitube_10310.p1	118
Maequitube_10311.p1	102
Maequitube_10312.p1	113
Maequitube_10313.p1	113
Maequitube_10316.p1	506
Maequitube_10317.p1	721
Maequitube_10319.p1	319
Maequitube_1032.p1	199
Maequitube_10320.p1	222
Maequitube_10321.p1	746
Maequitube_10322.p1	778
Maequitube_10325.p1	1058
Maequitube_10329.p1	120
Maequitube_10330.p1	134
Maequitube_10331.p1	119
Maequitube_10333.p1	282
Maequitube_10334.p1	462
Maequitube_1034.p1	166
Maequitube_10340.p1	243
Maequitube_10342.p1	211
Maequitube_10347.p1	1476
Maequitube_1035.p2	287
Maequitube_10351.p1	685
Maequitube_10352.p1	223
Maequitube_10354.p1	105
Maequitube_10356.p1	1296
Maequitube_10357.p1	126
Maequitube_10358.p1	665
Maequitube_10360.p1	587
Maequitube_10361.p1	168
Maequitube_10362.p1	367
Maequitube_10364.p1	211
Maequitube_10365.p1	4737
Maequitube_10366.p1	905
Maequitube_10367.p1	236
Maequitube_10375.p2	170
Maequitube_10379.p1	331
Maequitube_10388.p1	249
Maequitube_10391.p1	359
Maequitube_10392.p1	140
Maequitube_10396.p1	589
Maequitube_10397.p1	267
Maequitube_1040.p1	195
Maequitube_10402.p1	662
Maequitube_10403.p1	1316
Maequitube_10405.p1	1634
Maequitube_10408.p1	493
Maequitube_10409.p1	112
Maequitube_1041.p2	309
Maequitube_10412.p1	444
Maequitube_10417.p1	120
Maequitube_10419.p1	247
Maequitube_10420.p1	212
Maequitube_10421.p1	528
Maequitube_10424.p1	204
Maequitube_10426.p1	513
Maequitube_10427.p1	358
Maequitube_10429.p2	291
Maequitube_10431.p1	167
Maequitube_10433.p1	781
Maequitube_10437.p1	371
Maequitube_10441.p1	315
Maequitube_10443.p1	1382
Maequitube_10445.p1	1062
Maequitube_10450.p1	275
Maequitube_10454.p1	198
Maequitube_10458.p1	104
Maequitube_10459.p1	117
Maequitube_1046.p1	175
Maequitube_10462.p1	209
Maequitube_10463.p1	651
Maequitube_1047.p1	233
Maequitube_10470.p1	346
Maequitube_10473.p1	167
Maequitube_10476.p1	259
Maequitube_10479.p1	554
Maequitube_10484.p1	389
Maequitube_10485.p1	195
Maequitube_10486.p1	142
Maequitube_10487.p1	199
Maequitube_10490.p1	266
Maequitube_10491.p1	159
Maequitube_10495.p1	174
Maequitube_10496.p1	133
Maequitube_10497.p1	515
Maequitube_1050.p1	150
Maequitube_10500.p1	264
Maequitube_10501.p1	154
Maequitube_10505.p1	106
Maequitube_10508.p1	563
Maequitube_10509.p1	304
Maequitube_10511.p1	113
Maequitube_10514.p1	557
Maequitube_10517.p1	1834
Maequitube_1052.p1	143
Maequitube_10520.p1	369
Maequitube_10523.p1	1169
Maequitube_10524.p1	615
Maequitube_10525.p1	247
Maequitube_10526.p1	203
Maequitube_10527.p1	233
Maequitube_10529.p1	263
Maequitube_1053.p1	311
Maequitube_10538.p1	350
Maequitube_1054.p1	115
Maequitube_10541.p1	898
Maequitube_10542.p1	352
Maequitube_10543.p1	147
Maequitube_10547.p1	186
Maequitube_10548.p1	273
Maequitube_10549.p1	273
Maequitube_10551.p1	273
Maequitube_10552.p2	166
Maequitube_10553.p1	721
Maequitube_10559.p1	607
Maequitube_1056.p1	421
Maequitube_10564.p1	186
Maequitube_10565.p1	395
Maequitube_10566.p1	143
Maequitube_1057.p1	203
Maequitube_10571.p2	159
Maequitube_10572.p2	150
Maequitube_10574.p1	567
Maequitube_10577.p1	216
Maequitube_10583.p1	146
Maequitube_10586.p1	545
Maequitube_1059.p1	115
Maequitube_10591.p1	1070
Maequitube_10592.p1	147
Maequitube_10593.p1	270
Maequitube_10594.p1	421
Maequitube_10596.p1	595
Maequitube_106.p1	893
Maequitube_1060.p1	118
Maequitube_10602.p1	422
Maequitube_10605.p1	1127
Maequitube_10607.p1	262
Maequitube_10613.p1	1138
Maequitube_10615.p1	103
Maequitube_10617.p1	100
Maequitube_10618.p1	224
Maequitube_10619.p1	242
Maequitube_1062.p1	199
Maequitube_10621.p1	550
Maequitube_10623.p1	1758
Maequitube_10624.p1	114
Maequitube_10625.p1	207
Maequitube_10627.p1	186
Maequitube_10628.p1	412
Maequitube_10629.p1	365
Maequitube_10631.p2	103
Maequitube_10632.p1	172
Maequitube_10633.p1	225
Maequitube_10634.p1	205
Maequitube_10636.p1	362
Maequitube_10637.p1	362
Maequitube_10638.p1	232
Maequitube_10639.p1	362
Maequitube_1064.p1	157
Maequitube_10640.p1	362
Maequitube_10641.p1	189
Maequitube_10642.p1	656
Maequitube_10643.p1	166
Maequitube_10645.p1	314
Maequitube_10646.p1	314
Maequitube_10649.p1	274
Maequitube_1065.p1	140
Maequitube_10654.p1	111
Maequitube_10655.p1	407
Maequitube_10656.p1	222
Maequitube_10657.p1	115
Maequitube_10658.p1	442
Maequitube_1066.p1	132
Maequitube_10662.p1	206
Maequitube_10665.p1	101
Maequitube_10666.p1	221
Maequitube_10668.p1	970
Maequitube_1067.p1	214
Maequitube_10675.p1	578
Maequitube_10676.p1	112
Maequitube_10677.p1	112
Maequitube_10678.p1	153
Maequitube_10679.p1	107
Maequitube_1068.p1	457
Maequitube_10682.p1	336
Maequitube_10685.p1	125
Maequitube_10686.p1	275
Maequitube_10687.p1	724
Maequitube_10690.p1	437
Maequitube_10692.p1	442
Maequitube_10694.p1	363
Maequitube_1070.p1	139
Maequitube_10703.p1	438
Maequitube_10709.p1	424
Maequitube_1071.p1	124
Maequitube_10710.p1	337
Maequitube_10711.p1	1212
Maequitube_10712.p1	145
Maequitube_10713.p1	461
Maequitube_10715.p1	460
Maequitube_10719.p1	280
Maequitube_1072.p1	507
Maequitube_10720.p1	491
Maequitube_10721.p1	206
Maequitube_10722.p1	562
Maequitube_10724.p1	939
Maequitube_10727.p1	276
Maequitube_10729.p1	492
Maequitube_1073.p1	115
Maequitube_10730.p1	756
Maequitube_10731.p1	213
Maequitube_10732.p1	337
Maequitube_10734.p1	812
Maequitube_10736.p1	227
Maequitube_1074.p1	172
Maequitube_10740.p1	593
Maequitube_10742.p1	361
Maequitube_10743.p1	1077
Maequitube_10744.p1	136
Maequitube_10746.p1	306
Maequitube_10747.p1	105
Maequitube_10748.p1	287
Maequitube_1075.p1	202
Maequitube_10751.p1	229
Maequitube_10757.p1	423
Maequitube_10759.p1	1585
Maequitube_10763.p1	615
Maequitube_10764.p1	119
Maequitube_10766.p1	306
Maequitube_10767.p3	105
Maequitube_10769.p1	1248
Maequitube_1077.p1	141
Maequitube_10775.p1	334
Maequitube_10778.p1	944
Maequitube_10779.p1	178
Maequitube_1078.p1	133
Maequitube_10780.p1	115
Maequitube_10781.p1	1009
Maequitube_1079.p1	248
Maequitube_10792.p1	343
Maequitube_10793.p1	804
Maequitube_10794.p1	208
Maequitube_10796.p1	139
Maequitube_10797.p1	125
Maequitube_10798.p1	1554
Maequitube_10799.p1	106
Maequitube_108.p1	236
Maequitube_1080.p1	238
Maequitube_10802.p1	294
Maequitube_10804.p1	642
Maequitube_10805.p1	1462
Maequitube_10808.p1	507
Maequitube_10810.p1	256
Maequitube_10814.p1	1388
Maequitube_10816.p1	1759
Maequitube_1082.p1	140
Maequitube_10823.p1	997
Maequitube_10826.p1	578
Maequitube_10833.p1	249
Maequitube_10838.p1	356
Maequitube_10839.p1	605
Maequitube_1084.p1	273
Maequitube_10840.p1	939
Maequitube_10842.p1	671
Maequitube_10843.p1	1071
Maequitube_1085.p1	468
Maequitube_10851.p1	670
Maequitube_10854.p1	350
Maequitube_10857.p1	153
Maequitube_10858.p1	348
Maequitube_10859.p1	283
Maequitube_10861.p1	272
Maequitube_10862.p1	274
Maequitube_10864.p1	272
Maequitube_10867.p1	315
Maequitube_10870.p1	702
Maequitube_10872.p1	467
Maequitube_10874.p1	518
Maequitube_10876.p2	136
Maequitube_10877.p1	236
Maequitube_10878.p1	230
Maequitube_1088.p1	249
Maequitube_10881.p1	370
Maequitube_10884.p1	262
Maequitube_10886.p1	226
Maequitube_10887.p1	1140
Maequitube_10888.p1	604
Maequitube_10889.p1	158
Maequitube_10891.p1	390
Maequitube_10893.p1	110
Maequitube_10894.p1	435
Maequitube_10897.p1	143
Maequitube_1090.p1	349
Maequitube_10904.p1	168
Maequitube_10905.p1	278
Maequitube_10908.p1	262
Maequitube_1091.p1	173
Maequitube_10910.p1	133
Maequitube_10912.p1	262
Maequitube_10915.p1	241
Maequitube_10917.p1	340
Maequitube_10922.p1	537
Maequitube_10924.p1	1922
Maequitube_10926.p1	139
Maequitube_10927.p1	309
Maequitube_10928.p1	195
Maequitube_10931.p1	415
Maequitube_10933.p1	1138
Maequitube_10937.p1	1029
Maequitube_10939.p1	244
Maequitube_1094.p1	135
Maequitube_10941.p1	895
Maequitube_10943.p1	144
Maequitube_10947.p1	160
Maequitube_1095.p1	132
Maequitube_10950.p1	619
Maequitube_10951.p1	264
Maequitube_10953.p1	168
Maequitube_1096.p1	125
Maequitube_10962.p1	227
Maequitube_10966.p1	513
Maequitube_10967.p1	173
Maequitube_10968.p2	129
Maequitube_1097.p1	138
Maequitube_10970.p1	289
Maequitube_10971.p1	819
Maequitube_10977.p1	280
Maequitube_1098.p1	137
Maequitube_10980.p1	208
Maequitube_10982.p1	1302
Maequitube_10984.p2	101
Maequitube_10985.p1	215
Maequitube_10986.p1	1072
Maequitube_1099.p1	238
Maequitube_10992.p2	165
Maequitube_10993.p2	173
Maequitube_10994.p1	254
Maequitube_10997.p1	100
Maequitube_11.p1	309
Maequitube_1100.p1	201
Maequitube_11000.p1	351
Maequitube_11001.p1	105
Maequitube_11004.p1	517
Maequitube_11005.p2	102
Maequitube_11009.p1	485
Maequitube_11016.p1	321
Maequitube_11017.p1	429
Maequitube_1102.p1	547
Maequitube_11020.p1	1309
Maequitube_11025.p1	346
Maequitube_11028.p1	299
Maequitube_1103.p1	116
Maequitube_11030.p1	172
Maequitube_11031.p1	965
Maequitube_11034.p1	369
Maequitube_11035.p1	166
Maequitube_11036.p1	173
Maequitube_11039.p1	312
Maequitube_11040.p1	293
Maequitube_11041.p1	509
Maequitube_11042.p1	263
Maequitube_11046.p1	403
Maequitube_11048.p1	1127
Maequitube_11049.p1	310
Maequitube_1105.p1	4214
Maequitube_11050.p1	565
Maequitube_11052.p1	310
Maequitube_11053.p1	449
Maequitube_11054.p1	785
Maequitube_11061.p1	170
Maequitube_11062.p1	439
Maequitube_11064.p1	254
Maequitube_11068.p1	359
Maequitube_11070.p2	124
Maequitube_11077.p1	174
Maequitube_11078.p1	337
Maequitube_11080.p1	154
Maequitube_11081.p1	147
Maequitube_11085.p1	435
Maequitube_11086.p1	343
Maequitube_11087.p1	513
Maequitube_11089.p1	737
Maequitube_1109.p1	133
Maequitube_11091.p2	115
Maequitube_11093.p1	352
Maequitube_1110.p1	743
Maequitube_11100.p1	204
Maequitube_11101.p1	915
Maequitube_11102.p1	179
Maequitube_11104.p1	123
Maequitube_11106.p1	639
Maequitube_11111.p2	156
Maequitube_11112.p1	729
Maequitube_11113.p1	424
Maequitube_11114.p1	303
Maequitube_11120.p1	138
Maequitube_11121.p1	225
Maequitube_11122.p1	138
Maequitube_11123.p1	371
Maequitube_11129.p1	776
Maequitube_11136.p1	100
Maequitube_11138.p1	385
Maequitube_1114.p1	380
Maequitube_11141.p2	343
Maequitube_11143.p1	477
Maequitube_11144.p1	450
Maequitube_11145.p1	405
Maequitube_11146.p1	223
Maequitube_11148.p1	334
Maequitube_11151.p1	629
Maequitube_11157.p1	105
Maequitube_11160.p1	476
Maequitube_11162.p1	292
Maequitube_11164.p1	161
Maequitube_11165.p1	233
Maequitube_11166.p1	361
Maequitube_11167.p1	328
Maequitube_11168.p1	138
Maequitube_11169.p1	328
Maequitube_1117.p1	346
Maequitube_11170.p1	290
Maequitube_11171.p1	172
Maequitube_11173.p1	724
Maequitube_11183.p1	466
Maequitube_11186.p1	242
Maequitube_11187.p1	563
Maequitube_11189.p1	135
Maequitube_1119.p1	103
Maequitube_11190.p1	331
Maequitube_11192.p1	658
Maequitube_11193.p1	664
Maequitube_11194.p1	170
Maequitube_11197.p1	157
Maequitube_11198.p1	157
Maequitube_11199.p1	1276
Maequitube_1120.p1	204
Maequitube_11205.p1	499
Maequitube_11206.p1	309
Maequitube_11207.p1	912
Maequitube_11208.p1	385
Maequitube_11209.p1	101
Maequitube_1121.p1	306
Maequitube_11213.p1	742
Maequitube_11214.p3	134
Maequitube_11217.p2	370
Maequitube_11218.p1	183
Maequitube_11219.p1	274
Maequitube_1122.p1	306
Maequitube_11220.p1	316
Maequitube_11222.p1	357
Maequitube_11224.p1	121
Maequitube_11228.p1	1001
Maequitube_1123.p1	306
Maequitube_11230.p1	607
Maequitube_11232.p1	504
Maequitube_11233.p1	108
Maequitube_11234.p1	113
Maequitube_11237.p1	168
Maequitube_11239.p1	150
Maequitube_11240.p1	546
Maequitube_11243.p1	615
Maequitube_11248.p1	499
Maequitube_11250.p1	713
Maequitube_11251.p1	159
Maequitube_11253.p1	296
Maequitube_11254.p2	204
Maequitube_11256.p1	110
Maequitube_1126.p1	359
Maequitube_11261.p1	144
Maequitube_11263.p1	190
Maequitube_11264.p1	656
Maequitube_11272.p1	101
Maequitube_11273.p2	229
Maequitube_11274.p1	152
Maequitube_11275.p1	560
Maequitube_11280.p1	426
Maequitube_11283.p1	558
Maequitube_11286.p1	712
Maequitube_1129.p1	1517
Maequitube_11291.p1	414
Maequitube_11294.p1	141
Maequitube_11296.p1	310
Maequitube_11298.p1	159
Maequitube_113.p2	221
Maequitube_1130.p1	154
Maequitube_11300.p1	123
Maequitube_11301.p1	142
Maequitube_11303.p1	180
Maequitube_11304.p1	155
Maequitube_11308.p1	491
Maequitube_11315.p2	111
Maequitube_11318.p1	204
