Fscutaria_100000.p1	274
Fscutaria_100001.p1	204
Fscutaria_100002.p1	128
Fscutaria_100004.p1	523
Fscutaria_100006.p1	195
Fscutaria_100009.p2	144
Fscutaria_10001.p1	309
Fscutaria_100020.p1	194
Fscutaria_100029.p1	305
Fscutaria_10003.p1	400
Fscutaria_100031.p1	113
Fscutaria_100037.p2	622
Fscutaria_100042.p1	150
Fscutaria_100045.p2	286
Fscutaria_100047.p1	505
Fscutaria_100048.p1	107
Fscutaria_100049.p1	456
Fscutaria_100059.p1	370
Fscutaria_100060.p1	122
Fscutaria_100061.p2	1035
Fscutaria_100062.p1	134
Fscutaria_100065.p1	280
Fscutaria_100067.p1	444
Fscutaria_100068.p1	156
Fscutaria_100079.p1	162
Fscutaria_100082.p1	135
Fscutaria_100086.p1	345
Fscutaria_100089.p1	529
Fscutaria_10009.p1	157
Fscutaria_1001.p1	193
Fscutaria_100102.p1	351
Fscutaria_100111.p1	449
Fscutaria_100117.p1	426
Fscutaria_100125.p1	334
Fscutaria_100126.p1	350
Fscutaria_100128.p1	835
Fscutaria_10013.p2	201
Fscutaria_10014.p1	262
Fscutaria_100142.p1	132
Fscutaria_100148.p1	147
Fscutaria_100152.p1	1957
Fscutaria_100153.p1	320
Fscutaria_100156.p1	165
Fscutaria_100159.p1	168
Fscutaria_100160.p1	282
Fscutaria_100161.p1	230
Fscutaria_100162.p1	148
Fscutaria_100163.p1	124
Fscutaria_100172.p1	145
Fscutaria_100181.p1	131
Fscutaria_10019.p2	101
Fscutaria_100195.p1	153
Fscutaria_100197.p1	433
Fscutaria_1002.p2	185
Fscutaria_100201.p1	1445
Fscutaria_100216.p1	732
Fscutaria_100218.p1	109
Fscutaria_100220.p1	815
Fscutaria_100221.p1	432
Fscutaria_100225.p1	280
Fscutaria_100227.p1	347
Fscutaria_10023.p1	123
Fscutaria_100233.p2	191
Fscutaria_100238.p1	181
Fscutaria_100239.p1	298
Fscutaria_10024.p1	444
Fscutaria_100243.p1	166
Fscutaria_100248.p1	666
Fscutaria_100249.p1	263
Fscutaria_100253.p1	119
Fscutaria_100254.p1	1080
Fscutaria_100264.p1	237
Fscutaria_100265.p1	196
Fscutaria_100267.p1	337
Fscutaria_10027.p1	117
Fscutaria_100278.p1	225
Fscutaria_100279.p1	231
Fscutaria_10028.p1	175
Fscutaria_100280.p1	612
Fscutaria_100283.p2	170
Fscutaria_100289.p1	130
Fscutaria_1003.p1	327
Fscutaria_10030.p1	116
Fscutaria_100302.p1	133
Fscutaria_100312.p1	434
Fscutaria_100315.p1	270
Fscutaria_10032.p1	243
Fscutaria_100321.p1	220
Fscutaria_100324.p1	122
Fscutaria_10033.p1	147
Fscutaria_10034.p1	282
Fscutaria_100346.p1	194
Fscutaria_100349.p1	191
Fscutaria_10035.p1	106
Fscutaria_100357.p1	126
Fscutaria_100363.p1	1043
Fscutaria_100366.p1	210
Fscutaria_100369.p1	192
Fscutaria_100374.p2	262
Fscutaria_100378.p1	183
Fscutaria_10038.p1	440
Fscutaria_100381.p1	275
Fscutaria_100383.p1	143
Fscutaria_10039.p1	372
Fscutaria_100393.p1	194
Fscutaria_100396.p1	399
Fscutaria_100398.p1	185
Fscutaria_10040.p1	252
Fscutaria_100400.p1	163
Fscutaria_100402.p1	181
Fscutaria_100406.p1	373
Fscutaria_100407.p2	115
Fscutaria_100408.p1	143
Fscutaria_100409.p1	928
Fscutaria_10041.p1	320
Fscutaria_100411.p1	118
Fscutaria_100414.p1	165
Fscutaria_100416.p1	398
Fscutaria_10042.p1	301
Fscutaria_100436.p1	327
Fscutaria_100440.p1	142
Fscutaria_100441.p1	138
Fscutaria_100443.p1	105
Fscutaria_10045.p1	181
Fscutaria_100451.p1	210
Fscutaria_100456.p1	113
Fscutaria_100461.p1	421
Fscutaria_100464.p1	174
Fscutaria_100468.p1	1413
Fscutaria_100469.p1	545
Fscutaria_100485.p1	467
Fscutaria_100488.p1	142
Fscutaria_100496.p1	144
Fscutaria_100504.p1	167
Fscutaria_100515.p1	561
Fscutaria_100523.p1	535
Fscutaria_100524.p1	222
Fscutaria_10053.p1	389
Fscutaria_100535.p1	254
Fscutaria_100537.p1	268
Fscutaria_100541.p1	187
Fscutaria_100551.p1	286
Fscutaria_100559.p1	130
Fscutaria_100562.p1	135
Fscutaria_100564.p1	531
Fscutaria_100567.p1	115
Fscutaria_100569.p1	3439
Fscutaria_100575.p1	181
Fscutaria_10058.p1	666
Fscutaria_100582.p1	146
Fscutaria_100584.p1	110
Fscutaria_100591.p1	259
Fscutaria_100593.p1	158
Fscutaria_100601.p1	139
Fscutaria_100602.p1	107
Fscutaria_100603.p1	272
Fscutaria_100606.p1	267
Fscutaria_100611.p1	144
Fscutaria_100616.p1	151
Fscutaria_100617.p1	554
Fscutaria_100623.p1	236
Fscutaria_100625.p1	213
Fscutaria_100626.p1	1064
Fscutaria_100630.p1	1802
Fscutaria_100634.p1	1358
Fscutaria_100636.p1	153
Fscutaria_100643.p1	163
Fscutaria_100646.p1	336
Fscutaria_100661.p1	176
Fscutaria_100666.p1	753
Fscutaria_100668.p1	249
Fscutaria_100671.p1	496
Fscutaria_100676.p1	228
Fscutaria_100678.p1	198
Fscutaria_100684.p1	114
Fscutaria_100685.p1	232
