Nvectensis_1	jgi|Nemve1|220216|fgenesh1_pg.scaffold_488000001
Nvectensis_2	jgi|Nemve1|220217|fgenesh1_pg.scaffold_488000002
Nvectensis_3	jgi|Nemve1|220219|fgenesh1_pg.scaffold_488000004
Nvectensis_4	jgi|Nemve1|220220|fgenesh1_pg.scaffold_488000005
Nvectensis_5	jgi|Nemve1|139808|e_gw.488.12.1
Nvectensis_6	jgi|Nemve1|139805|e_gw.488.2.1
Nvectensis_7	jgi|Nemve1|248295|estExt_fgenesh1_pg.C_4880012
Nvectensis_8	jgi|Nemve1|248296|estExt_fgenesh1_pg.C_4880013
Nvectensis_9	jgi|Nemve1|139821|e_gw.488.8.1
Nvectensis_10	jgi|Nemve1|3076|gw.488.5.1
Nvectensis_11	jgi|Nemve1|248297|estExt_fgenesh1_pg.C_4880015
Nvectensis_12	jgi|Nemve1|137230|e_gw.393.29.1
Nvectensis_13	jgi|Nemve1|137233|e_gw.393.20.1
Nvectensis_14	jgi|Nemve1|137206|e_gw.393.3.1
Nvectensis_15	jgi|Nemve1|1967|gw.393.10.1
Nvectensis_16	jgi|Nemve1|219238|fgenesh1_pg.scaffold_393000005
Nvectensis_17	jgi|Nemve1|219239|fgenesh1_pg.scaffold_393000006
Nvectensis_18	jgi|Nemve1|4267|gw.393.21.1
Nvectensis_19	jgi|Nemve1|137258|e_gw.393.18.1
Nvectensis_20	jgi|Nemve1|137255|e_gw.393.52.1
Nvectensis_21	jgi|Nemve1|137217|e_gw.393.17.1
Nvectensis_22	jgi|Nemve1|1049|gw.393.4.1
Nvectensis_23	jgi|Nemve1|233709|fgsh_est.C_scaffold_393000001
Nvectensis_24	jgi|Nemve1|137193|e_gw.393.54.1
Nvectensis_25	jgi|Nemve1|41734|gw.393.45.1
Nvectensis_26	jgi|Nemve1|40962|gw.393.43.1
Nvectensis_27	jgi|Nemve1|219245|fgenesh1_pg.scaffold_393000012
Nvectensis_28	jgi|Nemve1|194654|estExt_GenewiseH_1.C_3930059
Nvectensis_29	jgi|Nemve1|219247|fgenesh1_pg.scaffold_393000014
Nvectensis_30	jgi|Nemve1|248018|estExt_fgenesh1_pg.C_3930015
Nvectensis_31	jgi|Nemve1|77831|gw.393.69.1
Nvectensis_32	jgi|Nemve1|137210|e_gw.393.41.1
Nvectensis_33	jgi|Nemve1|219154|fgenesh1_pg.scaffold_388000001
Nvectensis_34	jgi|Nemve1|194611|estExt_GenewiseH_1.C_3880003
Nvectensis_35	jgi|Nemve1|41962|gw.388.12.1
Nvectensis_36	jgi|Nemve1|175414|estExt_gwp.C_3880008
Nvectensis_37	jgi|Nemve1|1363|gw.388.10.1
Nvectensis_38	jgi|Nemve1|219163|fgenesh1_pg.scaffold_388000010
Nvectensis_39	jgi|Nemve1|240357|estExt_fgenesh1_pg.C_280002
Nvectensis_40	jgi|Nemve1|240358|estExt_fgenesh1_pg.C_280003
Nvectensis_41	jgi|Nemve1|201387|fgenesh1_pg.scaffold_28000004
Nvectensis_42	jgi|Nemve1|201388|fgenesh1_pg.scaffold_28000005
Nvectensis_43	jgi|Nemve1|201389|fgenesh1_pg.scaffold_28000006
Nvectensis_44	jgi|Nemve1|61644|gw.28.228.1
Nvectensis_45	jgi|Nemve1|181421|estExt_GenewiseH_1.C_280009
Nvectensis_46	jgi|Nemve1|240361|estExt_fgenesh1_pg.C_280008
Nvectensis_47	jgi|Nemve1|232200|fgsh_est.C_scaffold_28000002
Nvectensis_48	jgi|Nemve1|201393|fgenesh1_pg.scaffold_28000010
Nvectensis_49	jgi|Nemve1|91819|e_gw.28.80.1
Nvectensis_50	jgi|Nemve1|162182|estExt_gwp.C_280021
Nvectensis_51	jgi|Nemve1|91847|e_gw.28.14.1
Nvectensis_52	jgi|Nemve1|91822|e_gw.28.3.1
Nvectensis_53	jgi|Nemve1|240366|estExt_fgenesh1_pg.C_280016
Nvectensis_54	jgi|Nemve1|91832|e_gw.28.51.1
Nvectensis_55	jgi|Nemve1|91874|e_gw.28.219.1
Nvectensis_56	jgi|Nemve1|91800|e_gw.28.263.1
Nvectensis_57	jgi|Nemve1|91922|e_gw.28.118.1
Nvectensis_58	jgi|Nemve1|91891|e_gw.28.52.1
Nvectensis_59	jgi|Nemve1|91985|e_gw.28.91.1
Nvectensis_60	jgi|Nemve1|91820|e_gw.28.111.1
Nvectensis_61	jgi|Nemve1|91747|e_gw.28.238.1
Nvectensis_62	jgi|Nemve1|91936|e_gw.28.66.1
Nvectensis_63	jgi|Nemve1|240368|estExt_fgenesh1_pg.C_280022
Nvectensis_64	jgi|Nemve1|70073|gw.28.267.1
Nvectensis_65	jgi|Nemve1|201408|fgenesh1_pg.scaffold_28000025
Nvectensis_66	jgi|Nemve1|240370|estExt_fgenesh1_pg.C_280026
Nvectensis_67	jgi|Nemve1|55809|gw.28.180.1
Nvectensis_68	jgi|Nemve1|91736|e_gw.28.160.1
Nvectensis_69	jgi|Nemve1|91789|e_gw.28.284.1
Nvectensis_70	jgi|Nemve1|91901|e_gw.28.23.1
Nvectensis_71	jgi|Nemve1|236593|estExt_fgenesh1_kg.C_280002
Nvectensis_72	jgi|Nemve1|240374|estExt_fgenesh1_pg.C_280031
Nvectensis_73	jgi|Nemve1|162204|estExt_gwp.C_280091
Nvectensis_74	jgi|Nemve1|181446|estExt_GenewiseH_1.C_280093
Nvectensis_75	jgi|Nemve1|91986|e_gw.28.122.1
